date,rainfall (mm),temperature © 
52:22.5,0,27.39166667
52:22.5,0.41,26.55
52:22.5,0,26.25833333
52:22.5,1.03,25.68333333
52:22.5,3.02,26.29166667
52:22.5,6.04,26.01666667
52:22.5,7.82,25.68333333
52:22.5,3.43,26.55833333
52:22.5,0,27.60833333
52:22.5,0,27.5
52:22.5,0,27.57916667
52:22.5,0,27.29166667
52:22.5,0,27.50416667
52:22.5,0,26.67083333
52:22.5,0.4,26.99583333
52:22.5,0.03,27.05416667
52:22.5,0,27
52:22.5,0,27.3125
52:22.5,0,27.73333333
52:22.5,0,26.60833333
52:22.5,0.81,27.02083333
52:22.5,0,27.35416667
52:22.5,0,27.46666667
52:22.5,0.62,26.55416667
52:22.5,0.8,27.60416667
52:22.5,2.43,27.4625
52:22.5,0.02,27.57083333
52:22.5,2.03,26.8125
52:22.5,6.81,26.69166667
52:22.5,0,26.87916667
52:22.5,0,27.4875
52:22.5,0,27.4625
52:22.5,0.02,28.225
52:22.5,0,27.72916667
52:22.5,0,27.9
52:22.5,0,28.175
52:22.5,0,27.79583333
52:22.5,0,28.95833333
52:22.5,0,29
52:22.5,0,28.5
52:22.5,0,28.76666667
52:22.5,0,28.84166667
52:22.5,0,28.4
52:22.5,2.61,28.83333333
52:22.5,0,28.8125
52:22.5,0,28.61666667
52:22.5,0,28.53333333
52:22.5,0,27.525
52:22.5,0,28.19583333
52:22.5,0,28.89166667
52:22.5,0,28.3375
52:22.5,0,28.63333333
52:22.5,0,28.29583333
52:22.5,0,28.35833333
52:22.5,0,27.42083333
52:22.5,0,27.49583333
52:22.5,0,27.57916667
52:22.5,0,27.29166667
52:22.5,0,27.275
52:22.5,0,27.32916667
52:22.5,0,28.51666667
52:22.5,0.02,28.65
52:22.5,0,28.0625
52:22.5,1.41,27.85416667
52:22.5,0.02,28.73333333
52:22.5,0.22,27.21666667
52:22.5,33.4,26.8875
52:22.5,0,27.8875
52:22.5,0,28.4125
52:22.5,0,29.025
52:22.5,0,28.99166667
52:22.5,45.22,26.59583333
52:22.5,3.61,27.475
52:22.5,0.01,28.35833333
52:22.5,0,29.125
52:22.5,1.82,28.96666667
52:22.5,0,28.61666667
52:22.5,0,28.75416667
52:22.5,0,28.54583333
52:22.5,0,28.40833333
52:22.5,0,29.19166667
52:22.5,0,29.87916667
52:22.5,6.63,28.09166667
52:22.5,3.24,27.02083333
52:22.5,7.41,26.87916667
52:22.5,24.24,26.5125
52:22.5,4.61,28.2875
52:22.5,0.87,27.76666667
52:22.5,0.01,27.97083333
52:22.5,0.02,28.725
52:22.5,0.21,28.59583333
52:22.5,0,29.4
52:22.5,1.02,28.47916667
52:22.5,0,29.37916667
52:22.5,10.06,28.68333333
52:22.5,0,29.5125
52:22.5,3.67,27.30833333
52:22.5,13.61,26.46666667
52:22.5,0,28.21666667
52:22.5,2.23,28.49166667
52:22.5,37.61,28.86666667
52:22.5,1.22,27.52916667
52:22.5,0.45,27.74166667
52:22.5,0.02,27.37916667
52:22.5,0.82,27.20833333
52:22.5,0.41,28.34166667
52:22.5,0.03,28.50833333
52:22.5,26.23,28.3125
52:22.5,0,28.89166667
52:22.5,3.43,28.79166667
52:22.5,16.23,27.85833333
52:22.5,0,29.10416667
52:22.5,4.65,28.00416667
52:22.5,30.43,27.55833333
52:22.5,7.44,27.55
52:22.5,0.02,28.39166667
52:22.5,0,28.8625
52:22.5,30.23,27.76666667
52:22.5,7.01,28.31666667
52:22.5,4.82,27.15833333
52:22.5,68.41,27.45833333
52:22.5,12.42,27.35416667
52:22.5,11.23,27.8875
52:22.5,22.05,27.84583333
52:22.5,5.21,27.38333333
52:22.5,16.63,26.86666667
52:22.5,0.65,26.65833333
52:22.5,0.01,28.0625
52:22.5,0.61,28.475
52:22.5,0,28.71666667
52:22.5,0,28.62916667
52:22.5,0,28.58333333
52:22.5,0.46,28.11666667
52:22.5,0.41,28.39166667
52:22.5,23.02,28.8125
52:22.5,6.83,28.32916667
52:22.5,0,29.05416667
52:22.5,1.43,28.25833333
52:22.5,0,28.725
52:22.5,7.24,27.98333333
52:22.5,0.42,28.24583333
52:22.5,7.45,27.17083333
52:22.5,0.01,28.15833333
52:22.5,0,29.23333333
52:22.5,0,29.5875
52:22.5,0,29.52083333
52:22.5,0.02,29.22083333
52:22.5,20.23,27.45833333
52:22.5,1,28.41666667
52:22.5,0,29.27083333
52:22.5,0,29.30416667
52:22.5,0,29.33333333
52:22.5,3.6,28.8875
52:22.5,0,28.70416667
52:22.5,0.02,28.2875
52:22.5,0,28.58333333
52:22.5,0.61,27.44583333
52:22.5,0,28.33333333
52:22.5,0,28.37916667
52:22.5,14.01,28.875
52:22.5,0,28.71666667
52:22.5,33.63,25.49166667
52:22.5,0,28.0375
52:22.5,0,29.33333333
52:22.5,0,28.74166667
52:22.5,0.42,27.97916667
52:22.5,15.6,26.78333333
52:22.5,0,28.45416667
52:22.5,12.23,27.2125
52:22.5,0,27.65833333
52:22.5,1.66,28.01666667
52:22.5,0.02,27.1625
52:22.5,1.81,26.69166667
52:22.5,0,28.21666667
52:22.5,18.21,27.525
52:22.5,16.01,27.46666667
52:22.5,6.42,27.47083333
52:22.5,2.01,28.57916667
52:22.5,0.82,27.81666667
52:22.5,1.2,27.37916667
52:22.5,4.86,25.9625
52:22.5,0.21,27.87083333
52:22.5,0,28.74583333
52:22.5,7,28.27916667
52:22.5,0.01,27.67083333
52:22.5,0,28.45833333
52:22.5,27.21,28.02916667
52:22.5,12.03,25.96666667
52:22.5,0.02,28.075
52:22.5,0.01,28.7875
52:22.5,11.23,26.9125
52:22.5,3.86,26.2625
52:22.5,51.64,25.125
52:22.5,0.02,27.61666667
52:22.5,0.05,27.75833333
52:22.5,0.01,27.325
52:22.5,0,28.9
52:22.5,0,29.16666667
52:22.5,0,29.25833333
52:22.5,0,29.27916667
52:22.5,0,28.825
52:22.5,0,28.70416667
52:22.5,0,29.1
52:22.5,0,29.975
52:22.5,0,29.85833333
52:22.5,0,29.35833333
52:22.5,0,29.63333333
52:22.5,0,29.54166667
52:22.5,0.02,29.4875
52:22.5,0,29.95
52:22.5,4.01,28.07916667
52:22.5,22.84,27.19583333
52:22.5,1.01,27.0125
52:22.5,23.06,25.6875
52:22.5,0,27.8875
52:22.5,0,29.1375
52:22.5,3.04,28.62083333
52:22.5,0,28.6
52:22.5,0,28.90833333
52:22.5,0,28.85833333
52:22.5,0,28.525
52:22.5,30.8,28.52916667
52:22.5,3.01,27.58333333
52:22.5,8.01,28.44583333
52:22.5,0.42,28.85
52:22.5,5.01,27.7875
52:22.5,0.03,27.25416667
52:22.5,3.43,26.1375
52:22.5,30.61,25.82083333
52:22.5,7.44,25.55833333
52:22.5,5.24,25.75
52:22.5,10.45,26.35
52:22.5,9.05,26.0875
52:22.5,0.21,27.6
52:22.5,6.03,27.1875
52:22.5,0.22,27.3375
52:22.5,28.68,25.4125
52:22.5,3,26.31666667
52:22.5,1.03,27.3375
52:22.5,0,27.8875
52:22.5,0,27.65
52:22.5,5.02,27.05833333
52:22.5,9.42,26.84583333
52:22.5,1.22,27.62916667
52:22.5,1.43,27.09583333
52:22.5,1.45,26.33333333
52:22.5,0,27.82083333
52:22.5,0,27.52083333
52:22.5,0,27.84166667
52:22.5,0,28.10833333
52:22.5,0,28.6
52:22.5,16.44,26.94583333
52:22.5,40.81,26.55416667
52:22.5,0,28.37083333
52:22.5,1.6,27.08333333
52:22.5,0.62,27.1375
52:22.5,33.41,26.35
52:22.5,0,27.70416667
52:22.5,0,28.26666667
52:22.5,0,28.63333333
52:22.5,4.82,26.92083333
52:22.5,30.01,27.27916667
52:22.5,0.21,27.27916667
52:22.5,9.86,26.45
52:22.5,8.44,27.25416667
52:22.5,0.21,27.7625
52:22.5,0,28.55416667
52:22.5,0,28.61666667
52:22.5,0,28.51666667
52:22.5,37.81,27.0375
52:22.5,7.25,27.375
52:22.5,64.21,27.49166667
52:22.5,42.05,26.75416667
52:22.5,0.43,27.575
52:22.5,0.44,27.6125
52:22.5,0,27.65
52:22.5,0,28.7125
52:22.5,0.02,28.80416667
52:22.5,64.44,26.13333333
52:22.5,46.09,25.43333333
52:22.5,20.05,27.29583333
52:22.5,9.23,28.29583333
52:22.5,0,28.1125
52:22.5,0,28.45416667
52:22.5,0,28.6875
52:22.5,0,28.70833333
52:22.5,0,29.225
52:22.5,0,29.31666667
52:22.5,0,29.5625
52:22.5,0.02,28.6
52:22.5,3.03,27.19583333
52:22.5,0,28.10833333
52:22.5,37.23,28.02083333
52:22.5,59.21,26.5875
52:22.5,11.42,26.74583333
52:22.5,0.03,27.95416667
52:22.5,0,28.14583333
52:22.5,26.02,27.1625
52:22.5,0.44,27.18333333
52:22.5,1.46,27.85833333
52:22.5,1.65,27.8375
52:22.5,3.23,28.35
52:22.5,2.44,27.84583333
52:22.5,21.86,26.425
52:22.5,0.21,27.2375
52:22.5,52.41,27.93333333
52:22.5,2.86,25.99583333
52:22.5,9.44,26.36666667
52:22.5,20.03,26.78333333
52:22.5,1.23,26.95833333
52:22.5,1.81,27.83333333
52:22.5,1.8,28.07083333
52:22.5,16.64,27.2375
52:22.5,5.25,26.99166667
52:22.5,0.88,25.8
52:22.5,0.22,26.69583333
52:22.5,22.05,26.07083333
52:22.5,31.66,25.60416667
52:22.5,0,27.04583333
52:22.5,0,28.0875
52:22.5,0.21,27.77083333
52:22.5,2.64,26.05833333
52:22.5,5.28,25.6375
52:22.5,0.01,27.37083333
52:22.5,0.85,27.85
52:22.5,3.62,27.42083333
52:22.5,3.22,27.40416667
52:22.5,3.65,26.92083333
52:22.5,3.01,27.76666667
52:22.5,34.84,26.7625
52:22.5,0.02,26.91666667
52:22.5,0.22,27.37083333
52:22.5,0.02,26.89583333
52:22.5,21.44,25.60416667
52:22.5,13.61,27.44583333
52:22.5,0.25,27.4125
52:22.5,2.28,26.45416667
52:22.5,1.7,25.825
52:22.5,0.02,27.46666667
52:22.5,0,27.42916667
52:22.5,0,26.84166667
52:22.5,0,27.85
52:22.5,0,28.14166667
52:22.5,0,28.23333333
52:22.5,0,27.90416667
52:22.5,0,27.92916667
52:22.5,0,28.72083333
52:22.5,0,27.525
52:22.5,0,27.70416667
52:22.5,0,28.72916667
52:22.5,0.43,27.29166667
52:22.5,34.24,25.525
52:22.5,20.85,26.0375
52:22.5,3.82,25.72916667
52:22.5,0,27.39583333
52:22.5,3.84,26.44583333
52:22.5,0.02,26.8875
52:22.5,0,27.30833333
52:22.5,0,27.49583333
52:22.5,0,27.77083333
52:22.5,0,27.9375
52:22.5,0,28.1
52:22.5,0,28.025
52:22.5,0,27.89583333
52:22.5,0.02,27.58333333
52:22.5,4.62,27.10416667
52:22.5,0,27.65
52:22.5,0.02,27.77083333
52:22.5,0,27.55
52:22.5,2.81,27.16666667
52:22.5,0,27.29166667
52:22.5,0,28.6875
52:22.5,0,28.27916667
52:22.5,0,28.7125
52:22.5,0,28.40833333
52:22.5,0,28.325
52:22.5,0,28.11666667
52:22.5,0,27.95416667
52:22.5,0,28.16666667
52:22.5,0,27.7
52:22.5,0,27.62083333
52:22.5,0,28.08333333
52:22.5,0.22,28.63333333
52:22.5,0,28.65
52:22.5,0,28.3
52:22.5,0,27.97083333
52:22.5,0,27.99166667
52:22.5,0,27.77916667
52:22.5,0,27.0625
52:22.5,0,26.90833333
52:22.5,0,27.2875
52:22.5,0,27.78333333
52:22.5,0,27.7
52:22.5,0,27.9375
52:22.5,0,28.40416667
52:22.5,0,28.19583333
52:22.5,0,28.11666667
52:22.5,0,28.72916667
52:22.5,15.22,26.90833333
52:22.5,0,27.27916667
52:22.5,3.23,27.575
52:22.5,14.45,26.74166667
52:22.5,27,27.2
52:22.5,0.43,26.7875
52:22.5,19.43,26.9
52:22.5,17.62,26.79166667
52:22.5,0,26.48333333
52:22.5,0.03,26.675
52:22.5,0,27.0125
52:22.5,29.22,27.20416667
52:22.5,7.63,26.80416667
52:22.5,7.44,26.59166667
52:22.5,0.41,27.4
52:22.5,45.23,27.28333333
52:22.5,0,29
52:22.5,2.03,28.0375
52:22.5,0,27.94583333
52:22.5,0.21,27.86666667
52:22.5,43.63,27.01666667
52:22.5,8.02,26.725
52:22.5,5.41,26.22083333
52:22.5,1.28,24.61666667
52:22.5,0.66,26.1125
52:22.5,0,26.22916667
52:22.5,5.24,26.50833333
52:22.5,2.01,27.0125
52:22.5,1.02,27.45416667
52:22.5,0.02,27.69583333
52:22.5,0,28.61666667
52:22.5,16.42,26.00416667
52:22.5,7.84,25.99583333
52:22.5,9.43,26.2625
52:22.5,8.83,26.65416667
52:22.5,0.43,27.40833333
52:22.5,16.81,27.75833333
52:22.5,0,28.6875
52:22.5,0,28.64583333
52:22.5,28.8,27.54583333
52:22.5,0.21,27.62916667
52:22.5,12.41,27.575
52:22.5,11.01,27.42083333
52:22.5,23.83,26.72083333
52:22.5,6.41,27.95
52:22.5,0,29.33333333
52:22.5,0,28.65833333
52:22.5,3.01,27.54166667
52:22.5,0,28.6625
52:22.5,0,28.05
52:22.5,0,28.01666667
52:22.5,0.04,27.80833333
52:22.5,0,27.77083333
52:22.5,0,28.97083333
52:22.5,0,28.62916667
52:22.5,6.63,28.44166667
52:22.5,0,28.35
52:22.5,2.62,27.45833333
52:22.5,0,27.97083333
52:22.5,0,27.07083333
52:22.5,0.43,26.275
52:22.5,2.62,26.7625
52:22.5,3.84,26.35416667
52:22.5,0.86,26.49583333
52:22.5,0,26.82083333
52:22.5,0,27.45833333
52:22.5,0,27.73333333
52:22.5,0,28.37083333
52:22.5,0,28.20833333
52:22.5,0,28.7125
52:22.5,0.22,28.74583333
52:22.5,0.02,28.9125
52:22.5,13.02,28.7625
52:22.5,0,28.94166667
52:22.5,0.21,28.82916667
52:22.5,6.87,27.94166667
52:22.5,3.42,27.825
52:22.5,1.22,26.8125
52:22.5,0,28.275
52:22.5,0.43,28.69166667
52:22.5,0,28.52916667
52:22.5,2.65,28.97916667
52:22.5,3.48,27.90833333
52:22.5,1.2,28.40416667
52:22.5,0,29.33333333
52:22.5,0,29.75833333
52:22.5,0,29.14583333
52:22.5,0,28.72916667
52:22.5,0,29.3375
52:22.5,2.03,28.15833333
52:22.5,1.42,28.01666667
52:22.5,0,28.90833333
52:22.5,1.82,28.95833333
52:22.5,0,28.97916667
52:22.5,0,29.39583333
52:22.5,0,29.58333333
52:22.5,0,28.75833333
52:22.5,0.41,29.2
52:22.5,44.04,28.35833333
52:22.5,0,29.3375
52:22.5,12.82,28.8125
52:22.5,0,29.45416667
52:22.5,0,29.21666667
52:22.5,20.66,26.0375
52:22.5,0,28.12916667
52:22.5,0,29.04166667
52:22.5,0,29.475
52:22.5,0,29.5125
52:22.5,0.02,29.19166667
52:22.5,0,28.06666667
52:22.5,0,28.93333333
52:22.5,0,29.35833333
52:22.5,0,28.14166667
52:22.5,0,28.35833333
52:22.5,3.23,28.30416667
52:22.5,0.42,29.07083333
52:22.5,17.02,27.70416667
52:22.5,26.04,25.97916667
52:22.5,1.23,27.78333333
52:22.5,33.82,27.5375
52:22.5,73.03,27.50833333
52:22.5,0.22,28.04166667
52:22.5,11.64,27.1125
52:22.5,0,27.87083333
52:22.5,0,28.1125
52:22.5,5.03,27.36666667
52:22.5,0,28.43333333
52:22.5,0,28.5875
52:22.5,32.65,26.87916667
52:22.5,2.26,26.65
52:22.5,0.02,26.7375
52:22.5,0,28.06666667
52:22.5,0,28.07916667
52:22.5,1.45,27.22916667
52:22.5,18.43,28.12083333
52:22.5,16.62,26.8
52:22.5,1.03,26.87083333
52:22.5,0.43,27.34583333
52:22.5,2.03,27.15833333
52:22.5,0.21,27.55416667
52:22.5,25.21,27.71666667
52:22.5,1.61,27.33333333
52:22.5,1.02,26.59166667
52:22.5,0,28.025
52:22.5,7.82,27.97083333
52:22.5,0,28.52916667
52:22.5,0,28.30833333
52:22.5,64.62,27.84166667
52:22.5,7.21,28.01666667
52:22.5,0,28.86666667
52:22.5,0.21,28.95833333
52:22.5,0,29.3875
52:22.5,2.42,27.10833333
52:22.5,0.43,27.1125
52:22.5,0,28.60833333
52:22.5,0,29.525
52:22.5,0.81,28.81666667
52:22.5,0,29
52:22.5,0,28.71666667
52:22.5,2.63,27.49166667
52:22.5,18.06,24.90833333
52:22.5,1.83,27.06666667
52:22.5,0.83,27.48333333
52:22.5,0,28.64583333
52:22.5,0,28.54166667
52:22.5,0,28.92083333
52:22.5,0,29.1
52:22.5,5.25,27.1875
52:22.5,0,27.77916667
52:22.5,0,28.175
52:22.5,38.03,28.23333333
52:22.5,3.62,27.65833333
52:22.5,9.02,27.3
52:22.5,29.63,26.70416667
52:22.5,0.02,27.66666667
52:22.5,0.63,27.44166667
52:22.5,0.01,27.5625
52:22.5,0,28.25416667
52:22.5,19.21,27.775
52:22.5,0.01,28.02083333
52:22.5,0.24,27.79583333
52:22.5,16.02,27.39583333
52:22.5,0.64,26.42083333
52:22.5,0,27.63333333
52:22.5,0.03,28.89166667
52:22.5,0,28.27916667
52:22.5,0,28.04166667
52:22.5,0,28.94583333
52:22.5,0,28.62083333
52:22.5,0,28.82916667
52:22.5,0,28.71666667
52:22.5,0,29.04166667
52:22.5,0,28.1625
52:22.5,1.2,28.10833333
52:22.5,0.24,28.3875
52:22.5,0,28.00833333
52:22.5,0,28.25833333
52:22.5,5.22,28
52:22.5,0,28.18333333
52:22.5,8.62,28.36666667
52:22.5,9.21,26.91666667
52:22.5,0,27.325
52:22.5,5.22,25.94166667
52:22.5,0,26.60833333
52:22.5,2.83,27.40833333
52:22.5,0.02,28.4875
52:22.5,4.01,28.22916667
52:22.5,1.6,26.81666667
52:22.5,2.82,27.16666667
52:22.5,3.82,27.24166667
52:22.5,0.01,27.82916667
52:22.5,33.26,26.80416667
52:22.5,0.64,26.4375
52:22.5,12.82,26.84583333
52:22.5,6.83,27.175
52:22.5,0,27.69166667
52:22.5,0,27.975
52:22.5,17.26,25.9125
52:22.5,1.06,26.4875
52:22.5,0,27.88333333
52:22.5,0,27.98333333
52:22.5,9.41,26.85833333
52:22.5,0,27.275
52:22.5,5.8,27.19166667
52:22.5,0.21,27.40416667
52:22.5,20.82,26.075
52:22.5,2,26.4
52:22.5,0,27.57083333
52:22.5,14.02,27.05416667
52:22.5,0,28.04583333
52:22.5,0.2,27.5375
52:22.5,6.44,26.87916667
52:22.5,2.84,26.5375
52:22.5,6.67,26.06666667
52:22.5,20.81,27.0375
52:22.5,6.22,27.5875
52:22.5,0,28.52916667
52:22.5,0.22,27.675
52:22.5,0,27.025
52:22.5,0,27.4875
52:22.5,1.02,27.85833333
52:22.5,3.47,25.40416667
52:22.5,0.21,27.29583333
52:22.5,1.46,26.92083333
52:22.5,7.82,27.1125
52:22.5,9.22,26.65416667
52:22.5,5.44,26.66666667
52:22.5,2.01,26.42083333
52:22.5,1.86,26.43333333
52:22.5,26.43,26.22916667
52:22.5,0,27.46666667
52:22.5,0,27.94583333
52:22.5,1.43,27.4625
52:22.5,1.83,26.58333333
52:22.5,13.04,26.51666667
52:22.5,70.24,25.3125
52:22.5,54.44,25.50416667
52:22.5,0,27.58333333
52:22.5,4.22,27.8875
52:22.5,16.62,27.9375
52:22.5,34.82,27.575
52:22.5,44.62,27.97083333
52:22.5,0.22,27.22083333
52:22.5,0.84,27.64166667
52:22.5,4.42,27.57083333
52:22.5,2.81,26.50416667
52:22.5,4.4,26.22083333
52:22.5,0.01,26.95
52:22.5,25.26,26.0625
52:22.5,64.4,26.3125
52:22.5,16.26,26.70416667
52:22.5,3.43,26.72083333
52:22.5,0.01,27.19583333
52:22.5,24.23,26.92916667
52:22.5,0.21,26.69166667
52:22.5,2.03,26.37083333
52:22.5,6.05,26.1125
52:22.5,0.42,27.04166667
52:22.5,0,27.5
52:22.5,3.05,26.8375
52:22.5,0.41,27.1875
52:22.5,18.63,26.39583333
52:22.5,36.62,26.16666667
52:22.5,14.64,26.50833333
52:22.5,16.61,26.84166667
52:22.5,14.22,26.39583333
52:22.5,15.26,26.4625
52:22.5,0,27.8
52:22.5,7.42,27.22916667
52:22.5,0.23,27.05833333
52:22.5,4.83,26.8875
52:22.5,0.03,27.31666667
52:22.5,11.64,27.6625
52:22.5,22.25,27.30416667
52:22.5,93.03,25.35416667
52:22.5,7.25,27.1875
52:22.5,0.01,27.5375
52:22.5,0,27.70416667
52:22.5,0.84,26.325
52:22.5,0.85,26.79166667
52:22.5,0,26.59166667
52:22.5,15.41,26.1875
52:22.5,10.62,25.83333333
52:22.5,2.43,26.52916667
52:22.5,2.25,25.76666667
52:22.5,0,26.56666667
52:22.5,0.41,27.05
52:22.5,0,26.81666667
52:22.5,1.44,26.65
52:22.5,1.23,26.30416667
52:22.5,1.88,24.50416667
52:22.5,0.03,26.04166667
52:22.5,1.02,26.55416667
52:22.5,5.02,26.325
52:22.5,16.62,26.1625
52:22.5,1.43,27.02916667
52:22.5,2.84,26.73333333
52:22.5,34.43,26.77916667
52:22.5,0,27.25416667
52:22.5,4.49,24.91666667
52:22.5,0,24.62083333
52:22.5,0,26.35416667
52:22.5,0,26.5875
52:22.5,0,26.76666667
52:22.5,0,27.50416667
52:22.5,0,27.2625
52:22.5,0,27.00416667
52:22.5,0,26.66666667
52:22.5,0,26.62916667
52:22.5,0,26.81666667
52:22.5,0,26.3375
52:22.5,0,26.3
52:22.5,0,26.2125
